,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
91,Allview X4 Soul Infinity L,1,"2017, September",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Quad-core 1.45 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, AF",5 MP,"4.0, A2DP, EDR",Non-removable Li-Po 3000 mAh battery,
92,Allview X4 Soul Infinity N,1,"2017, September",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 4 GB RAM","32 GB, 4 GB RAM","16 MP, PDA",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 3000 mAh battery,
93,Allview X4 Soul Infinity S,1,"2017, September",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, PDA",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 3000 mAh battery,
94,Allview X4 Soul Infinity Z,1,"2017, September",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 4 GB RAM","32 GB, 4 GB RAM","13 MP, PDA",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 3000 mAh battery,
95,Allview X4 Soul Vision,1,"2017, September",202 g (7.13 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, 1/3",8 MP,"4.0, A2DP, EDR, LE",Non-removable Li-Po 4000 mAh battery,
96,Allview V3 Viper,1,"2018, January",143.6 g (5.08 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 78.1 cm2 (~73.3% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",Quad-core 1.3 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, AF",13 MP,"4.2, A2DP, LE",Non-removable Li-Po 3000 mAh battery,About 220 EUR
97,Allview X4 Soul Mini S,1,"2017, June",145 g (5.11 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.25 GHz Cortex-A53,"16 GB, 1 GB RAM","16 GB, 1 GB RAM","8 MP, AF",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 2500 mAh battery,About 150 EUR
98,Allview X4 Xtreme,1,"2017, June",226.9 g (8.01 oz),"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~71.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Octa-core (4x2.5 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53),"64 GB, 4 GB RAM","64 GB, 4 GB RAM","13 MP, PDA",20 MP,"4.0, A2DP, EDR",Non-removable Li-Po 4550 mAh battery,
99,Allview P9 Energy Lite (2017),1,"2017, June",161 g (5.68 oz),"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~69.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Octa-core 1.3 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, AF",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 4000 mAh battery,
100,Allview X4 Soul Lite,1,"2017, June",150.4 g (5.29 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 4 GB RAM or 16 GB, 3 GB RAM","32 GB, 4 GB RAM or 16 GB, 3 GB RAM","13 MP, 1/3",8 MP,"4.0, A2DP, EDR, LE",Non-removable Li-Po 3000 mAh battery,
101,Allview X4 Soul Mini,1,"2017, April",144 g (5.08 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.25 GHz Cortex-A53,"16 GB, 2/3 GB RAM","16 GB, 2/3 GB RAM","13 MP, 1/3",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 2500 mAh battery,
102,Allview X4 Soul Style,1,"2017, March",181 g (6.38 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"64 GB, 4 GB RAM","64 GB, 4 GB RAM","13 MP, 1/3",16 MP,"4.0, A2DP, EDR, LE",Non-removable Li-Po 4010 mAh battery,
103,Allview P6 Energy Mini,1,"2017, March",175 g (6.17 oz),IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.1 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP, EDR",Li-Ion 2950 mAh battery,
104,Allview X4 Soul,1,"2017, February",167.5 g (5.93 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"64 GB, 4 GB RAM","64 GB, 4 GB RAM","13 MP, 1/3",13 MP,"4.0, A2DP, EDR, LE",Non-removable Li-Po 3000 mAh battery,About 420 EUR
105,Allview Allwatch,0,"2016, November",40 g (1.41 oz),Monochrome,"1.28 inches, 5.3 cm2 (~43.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~141 ppi density)",,,,No,,"4.0, A2DP",Non-removable Li-Po 100 mAh battery,
106,Allview V2 Viper Xe,1,"2016, October",178 g (6.28 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.45 GHz Cortex-A53,"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, PDA",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 3150 mAh battery,
107,Allview V2 Viper S,1,"2016, October",141.6 g (5.01 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~76.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 1.3 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","16 MP, PDA",5 MP,"4.0, A2DP, EDR",Removable Li-Po 3000 mAh battery,
108,Allview P9 Energy mini,1,"2016, September",181 g (6.38 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A53,"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, PDA",5 MP,"4.0, A2DP, EDR",Removable Li-Ion 4000 mAh battery,
109,Allview P9 Energy Lite,1,"2016, September",174 g (6.14 oz),"IPS LCD capacitive touchscreen, 16M colors","5.3 inches, 77.4 cm2 (~71.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~277 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, PDA",5 MP,"4.0, A2DP, EDR",Non-removable Li-Po 4000 mAh battery,
110,Allview P9 Energy,1,"2016, September",183 g (6.46 oz),"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"64 GB, 4 GB RAM","64 GB, 4 GB RAM","13 MP, PDA",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 5000 mAh battery,
111,Allview P7 Pro,1,"2016, September",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, PDAF",5 MP,"4.0, A2DP, EDR",Removable Li-Ion 2300 mAh battery,
112,Allview X3 Soul Style,1,"2016, June",162.2 g (5.71 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 1.3 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, PDA",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 3150 mAh battery,
113,Allview X3 Soul Plus,1,"2016, July",175 g (6.17 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 4 GB RAM","32 GB, 4 GB RAM","13 MP, PDA",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 3130 mAh battery,
114,Allview X3 Soul Lite,1,"2016, June",142.7 g (5.04 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A53,"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, PDA",5 MP,"4.0, A2DP, EDR",Removable Li-Po 2400 mAh battery,
115,Allview P6 Energy Lite,1,"2016, June",175 g (6.17 oz),IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~68.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP, EDR",Non-removable Li-Po 4000 mAh battery,
116,Allview AX501Q,0,"2016, June",253.6 g (8.96 oz),"TN capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~66.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",2 MP,2 MP,"4.0, A2DP",Non-removable Li-Po 2500 mAh battery,
117,Allview Viva H1001 LTE,1,"2016, March",510 g (1.12 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~74.1% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP",Non-removable Li-Po 6000 mAh battery,
118,Allview V2 Viper i4G,1,"2016, April",144.5 g (5.11 oz),IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.3 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, AF",5 MP,"4.0, A2DP, EDR",Removable Li-Ion 2300 mAh battery,
119,Allview V2 Viper e,0,"2016, April",133.2 g (4.69 oz),IPS LCD capacitive touchscreen,"4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",2 MP,"4.0, A2DP, EDR",Removable Li-Ion 1850 mAh battery,
120,Amazon Fire HD 10 (2017),0,"2017, September",500 g (1.10 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~71.0% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Quad-core (2x1.8 GHz Cortex-A72 & 2x1.4 GHz Cortex-A53),"32/64 GB, 2 GB RAM","32/64 GB, 2 GB RAM",2 MP,VGA,"4.1, A2DP, LE",Non-removable Li-Po 3830 mAh battery (14.2 Wh),About 170 EUR
121,Amazon Fire HD 8 (2017),0,"2017, May",369 g (13.02 oz),"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~67.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Quad-core 1.3 GHz Cortex-A53,"16/32 GB, 1.5 GB RAM","16/32 GB, 1.5 GB RAM",2 MP,VGA,"4.0, A2DP, LE",Non-removable Li-Po 3210 mAh battery (11.87 Wh),About 110 EUR
122,Amazon Fire 7 (2017),0,"2017, May",295 g (10.41 oz),"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~62.5% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8/16 GB, 1 GB RAM","8/16 GB, 1 GB RAM",2 MP,VGA,"4.0, A2DP, LE",Non-removable Li-Ion 2980 mAh battery,About 70 EUR
123,Amazon Fire HD 10,0,"2015, September",432 g (15.24 oz),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~71.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Quad-core 1.5 GHz,"16/32 GB, 1 GB RAM","16/32 GB, 1 GB RAM",5 MP,,"4.0, A2DP, LE",Non-removable Li-Ion battery,About 210 EUR
124,Amazon Fire HD 8,0,"2015, September",311 g (10.97 oz),"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~67.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Quad-core 1.5 GHz Cortex-A7,"8/16 GB, 1 GB RAM","8/16 GB, 1 GB RAM",5 MP,,"4.0, A2DP, LE",Non-removable Li-Ion battery,About 130 EUR
125,Amazon Fire 7,0,"2015, September",313 g (11.04 oz),"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~62.8% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",2 MP,VGA,"4.0, A2DP, LE",Non-removable Li-Ion 2980 mAh battery,About 50 EUR
126,Amazon Fire HDX 8.9 (2014),1,"2014, September",375 g (Wi-Fi)/ 389 g (4G) (13.23 oz),"IPS LCD capacitive touchscreen, 16M colors","8.9 inches, 229.7 cm2 (~62.9% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~339 ppi density)",Quad-core 2.5 GHz Krait 450,"16/32/64 GB, 2 GB RAM","16/32/64 GB, 2 GB RAM","8 MP, AF",,"4.0, A2DP",Non-removable Li-Ion battery,About 310 EUR
