,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
1227,Lava A89,1,"2016, May",157 g (5.54 oz),"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.5 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP",Non-removable Li-Ion 2000 mAh battery,
1228,Lava A82,0,"2016, June",-,TN touchscreen,"5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP",Removable Li-Ion 2000 mAh battery,
1229,Lava A79,0,"2016, May",134 g (4.73 oz),TN touchscreen,"5.5 inches, 83.4 cm2 (~68.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~178 ppi density)",Quad-core 1.2 GHz,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP",Non-removable Li-Ion 2200 mAh battery,
1230,Lava A59,0,"2016, May",155 g (5.47 oz),TFT touchscreen,"4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,"VGA, LED flash","2.1, EDR",Removable Li-Ion 1750 mAh battery,
1231,Lava A67,0,"2016, May",152 g (5.36 oz),TFT capacitive touchscreen,"5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Quad-core 1.3 GHz,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,2 MP,"2.1, EDR",Removable Li-Ion 2000 mAh battery,
1232,Lava V2 s,1,"2016, April",129 g (4.55 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,"8 GB, 2 GB RAM","8 GB, 2 GB RAM","8 MP, AF, f/2.0",8 MP,"4.0, A2DP",Removable Li-Po 2500 mAh battery,
1233,LeEco Le Pro 3 AI Edition,1,"2017, April",168 g (5.93 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Deca-core x2.3 GHz - StandardDeca-core x2.6 GHz - Eco Edition,"32 GB, 4 GB RAM - Standard64 GB, 4 GB RAM - Eco Edition","32 GB, 4 GB RAM - Standard64 GB, 4 GB RAM - Eco Edition","13 MP, f/2.0, PDAF & laser AF","8 MP, f/2.2, 1/3.2"", 1.4m","4.2, A2DP, LE",Non-removable Li-Ion 4000 mAh battery,About 280 EUR
1234,LeEco Le Pro3 Elite,1,"2017, March",175 g (6.17 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),"64/128 GB, 6 GB RAM or 32 GB, 4 GB RAM","64/128 GB, 6 GB RAM or 32 GB, 4 GB RAM","16 MP, f/2.0, 1/2.8"", 1.12m, PDAF","8 MP, f/2.2, 1/3.2"", 1.4m","4.2, A2DP, LE",Non-removable Li-Ion 4070 mAh battery,About 280 EUR
1235,LeEco Le S3,1,"2016, October",153 g (5.40 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x1.4 GHz Cortex-A53 & 4x1.8 GHz Cortex-A72),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","16 MP, PDAF",8 MP,"4.1, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 200 EUR
1236,LeEco Le Pro3,1,"2016, September",175 g (6.17 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",Quad-core (2x2.35 GHz Kryo & 2x2.0 GHz Kryo),"64/128 GB, 6 GB RAM or 32/64 GB, 4 GB RAM","64/128 GB, 6 GB RAM or 32/64 GB, 4 GB RAM","16 MP, f/2.0, 1/2.8"", 1.12m, PDAF","8 MP, f/2.2, 1/3.2"", 1.4m","4.2, A2DP, LE",Non-removable Li-Ion 4070 mAh battery,About 330 EUR
1237,LeEco Le Max 2,1,"2016, April",185 g (6.53 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~73.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),"64/128 GB, 6 GB RAM or 32/64 GB, 4 GB RAM","64/128 GB, 6 GB RAM or 32/64 GB, 4 GB RAM","21 MP, f/2.0, 1/2.4"", OIS, PDAF","8 MP, f/2.2","4.2, A2DP, LE, aptX",Non-removable Li-Ion 3100 mAh battery,About 350 EUR
1238,LeEco Le 2 Pro,1,"2016, April",153 g (5.40 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Deca-core (2x2.5 GHz Cortex-A72, 4x2 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)","32 GB, 4 GB RAM","32 GB, 4 GB RAM","21 MP, f/2.0, 1/2.4"", PDAF","8 MP, f/2.2","4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 260 EUR
1239,LeEco Le 2,1,"2016, April",153 g (5.40 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Deca-core (2x2.3 GHz Cortex-A72, 4x2 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)Octa-core (4x1.4 GHz Cortex-A53 & 4x1.8 GHz Cortex-A72)","32/64 GB, 3 GB RAM","32/64 GB, 3 GB RAM","16 MP, PDAF, f/2.0","8 MP, f/2.2, 1/3.2"", 1.4m","4.1, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 190 EUR
1240,LeEco Le Max,1,"2016, January",204 g (7.20 oz),"IPS LCD capacitive touchscreen, 16M colors","6.33 inches, 110.5 cm2 (~79.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~464 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),"64/128 GB, 4 GB RAM","64/128 GB, 4 GB RAM","21 MP, f/2.0, 1/2.4"", OIS, AF","4 MP, f/2.0, 1/3"", 2m","4.1, A2DP, LE",Non-removable Li-Po 3400 mAh battery,About 350 EUR
1241,LeEco Le 1s,1,"2016, February",169 g (5.96 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 2.2 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, AF",5 MP,"4.1, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 210 EUR
1242,Lenovo S5 Pro GT,1,"2018, December",170 g (6.00 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.0% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260),"64/128 GB, 6 GB RAM or 64 GB, 4 GB RAM","64/128 GB, 6 GB RAM or 64 GB, 4 GB RAM","12 MP, f/1.8, 1/2.9"", 1.25m, PDAF
20 MP, f/2.6, 2x optical zoom","20 MP, f/2.0, 1/2.8"", 1.0m
8 MP","5.0, A2DP, LE",Non-removable Li-Ion 3500 mAh battery,About 200 EUR
1243,Lenovo Z5s,1,"2018, December",172 g (6.07 oz),"LTPS IPS LCD capacitive touchscreen, 16M colors","6.3 inches, 97.4 cm2 (~83.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",Octa-core 2.2 GHz Kryo 260,"128 GB, 6 GB RAM or 64 GB, 4 GB RAM","128 GB, 6 GB RAM or 64 GB, 4 GB RAM","16 MP, f/1.8, 26mm (wide), PDAF
8 MP, f/2.4, (telephoto), PDAF, 2x optical zoom
5 MP, f/2.4, depth sensor","16 MP, f/2.0","5.0, A2DP, LE",Non-removable Li-Ion 3300 mAh battery,About 220 EUR
1244,Lenovo Z5 Pro GT,1,"2018, December",210 g (7.41 oz),"Super AMOLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm2 (~88.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",Octa-core (1x2.84 GHz Kryo 485  3x2.42 GHz Kryo 485  4x1.8 GHz Kryo 485),"512 GB, 12 GB RAM or 128/256 GB, 8 GB RAM","512 GB, 12 GB RAM or 128/256 GB, 8 GB RAM","16 MP, f/1.8, 1/2.6"", 1.22m, PDAF
24 MP, 1/2.8"", 0.9m","Mechanical pop-up 16 MP, f/2.2
Mechanical pop-up 8 MP","5.0, A2DP, LE, EDR",Non-removable Li-Po 3350 mAh battery,About 400 EUR
1245,Lenovo Z5 Pro,1,"2018, November",210 g (7.41 oz),"Super AMOLED capacitive touchscreen, 16M colors","6.39 inches, 100.2 cm2 (~88.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",Octa-core (2x2.2 GHz 360 Gold & 6x1.7 GHz Kryo 360 Silver),"64/128 GB, 6 GB RAM","64/128 GB, 6 GB RAM","16 MP, f/1.8, 1/2.6"", 1.22m, PDAF
24 MP, 1/2.8"", 0.9m","Mechanical pop-up 16 MP, f/2.2
Mechanical pop-up 8 MP","5.0, A2DP, LE, EDR",Non-removable Li-Po 3350 mAh battery,About 300 EUR
1246,Lenovo S5 Pro,1,"2018, October",170 g (6.00 oz),"IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.0% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",Octa-core 1.8 GHz Kryo 260,"64/128 GB, 6 GB RAM","64/128 GB, 6 GB RAM","12 MP, f/1.8, 1/2.9"", 1.25m, PDAF
20 MP, f/2.6, 2x optical zoom","20 MP, f/2.2, 1/2.8"", 1.0m
8 MP","5.0, A2DP, LE",Non-removable Li-Ion 3500 mAh battery,About 200 EUR
1247,Lenovo K5 Pro,1,"2018, October",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.6 cm2 (~79.1% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",Octa-core 1.8 GHz Kryo 260,"64/128 GB, 6 GB RAM or 64 GB, 4 GB RAM","64/128 GB, 6 GB RAM or 64 GB, 4 GB RAM","16 MP, f/2.0, PDAF
5 MP, depth sensor","16 MP, PDAF
5 MP, depth sensor","4.2, A2DP, LE",Non-removable Li-Ion 4050 mAh battery,About 150 EUR
1248,Lenovo K9,1,"2018, October",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~74.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core 2.0 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2.2, 1/3"", 1.12m, PDAF
5 MP, f/2.4, 1.12m, depth sensor","13 MP, f/2.2, 1/3"", 1.12m, PDAF
5 MP, f/2.4, 1.12m, depth sensor","4.1, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 9000 INR
1249,Lenovo Z5,1,"2018, June",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.6% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",Octa-core 1.8 GHz Kryo 260,"64/128 GB, 6 GB RAM","64/128 GB, 6 GB RAM","16 MP, f/2.0, PDAF
8 MP","8 MP, f/2.0","5.0, A2DP, LE",Non-removable Li-Ion 3300 mAh battery,About 200 EUR
1250,Lenovo K5 Note (2018),1,"2018, June",176 g (6.21 oz),"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~76.5% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~268 ppi density)",Octa-core 1.8 GHz Cortex-A53,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","16 MP, f/2.0, PDAF
2 MP, f/2.4, depth sensor","8 MP, f/2.0","4.2, A2DP, LE",Non-removable Li-Ion 3760 mAh battery,About 150 EUR
1251,Lenovo A5,1,"2018, June",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~73.9% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Quad-core 1.5 GHz Cortex-A53,"16/32 GB, 3 GB RAM","16/32 GB, 3 GB RAM","13 MP, f/2.2, AF","8 MP, f/2.2","4.2, A2DP, LE",Non-removable Li-Ion 4000 mAh battery,About 120 EUR
1252,Lenovo K5,1,"2018, March",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2.0, AF
5 MP, f/2.2, depth sensor","8 MP, f/2.0","4.0, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 130 EUR
1253,Lenovo K5 play,1,"2018, March",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.1% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 RAM or 16 GB, 2 GB RAM","32 GB, 3 RAM or 16 GB, 2 GB RAM","13 MP, f/2.2, AF
2 MP, f/2.4, depth sensor","8 MP, f/2.0","4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 110 EUR
1254,Lenovo S5,1,"2018, March",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~74.1% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~424 ppi density)",Octa-core 2.0 GHz Cortex-A53,"128/64 GB, 4 GB RAM or 32 GB, 3 GB RAM","128/64 GB, 4 GB RAM or 32 GB, 3 GB RAM","13 MP, PDAF, f/2.2
13 MP B/W","16 MP, f/2.2","4.2, A2DP, LE",Non-removable Li-Po 3000 mAh battery,About 150 EUR
1255,Lenovo K320t,1,"2017, December",153.8 g (5.43 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~73.5% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Quad-core 1.3 GHz Cortex-A7,"32 GB, 3 GB RAM or 16 GB, 2 GB RAM","32 GB, 3 GB RAM or 16 GB, 2 GB RAM","8 MP, f/2.0, AF
2 MP, f/2.2, depth sensor","8 MP, f/2.2","4.2, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 150 EUR
1256,Lenovo moto tab,1,"2017, November",500 g (1.10 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~68.4% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",Octa-core 2.0 GHz Cortex-A53,"32 GB, 2 GB RAM","32 GB, 2 GB RAM","8 MP, AF",5 MP,"4.2, A2DP, LE",Non-removable Li-Ion 7000 mAh battery,About 300 USD
1257,Lenovo Tab 7 Essential,0,"2017, November",254 g (8.96 oz),"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~69.4% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Quad-core 1.3 GHz Cortex-A53,"16 GB, 1 GB RAM","16 GB, 1 GB RAM",2 MP,2 MP,"4.0, A2DP",Non-removable Li-Po 3500 mAh battery,About 80 EUR
1258,Lenovo Tab 7,0,"2017, November",260 g (9.17 oz),"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 135.1 cm2 (~70.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~210 ppi density)",Quad-core 1.3 GHz Cortex-A53,"16 GB, 1 GB RAM","16 GB, 1 GB RAM","5 MP, AF",2 MP,"4.0, A2DP",Non-removable Li-Po 3500 mAh battery,About 100 EUR
1259,Lenovo K8 Plus,1,"2017, September",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",Octa-core (4x2.5 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53),"32 GB, 3/4 GB RAM","32 GB, 3/4 GB RAM","13 MP, f/2.0, PDAF
5 MP, depth sensor",8 MP,"4.2, A2DP, LE",Non-removable Li-Po 4000 mAh battery,About 200 EUR
1260,Lenovo K8,1,"2017, September",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~68.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Octa-core (4x2.35 GHz Cortex-A53 & 4x1.65 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, PDAF",8 MP,"4.2, A2DP, LE",Non-removable Li-Po 4000 mAh battery,About 170 EUR
1261,Lenovo K8 Note,1,"2017, August",180 g (6.35 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Deca-core 2.3 GHz,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","13 MP, f/1.7, PDAF
5 MP, depth sensor","13 MP, f/2.0","4.2, A2DP, LE",Non-removable Li-Po 4000 mAh battery,About 180 EUR
1262,Lenovo Tab 4 10 Plus,1,"2017, February",475 g (1.05 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~69.2% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",Octa-core 2.0 GHz Cortex-A53,"64 GB, 4 GB RAM or 16 GB, 3 GB RAM","64 GB, 4 GB RAM or 16 GB, 3 GB RAM","8 MP, AF",5 MP,"4.2, A2DP, LE",Non-removable Li-Po 7000 mAh battery,About 270 EUR
1263,Lenovo Tab 4 10,1,"2017, February",500 g (1.10 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~70.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Quad-core 1.4 GHz Cortex-A53,"16/32 GB, 2 GB RAM","16/32 GB, 2 GB RAM","5 MP, AF",2 MP,"4.0, A2DP, LE",Non-removable Li-Po 7000 mAh battery,About 180 EUR
1264,Lenovo Tab 4 8 Plus,1,"2017, February",300 g (10.58 oz),"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~71.8% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~283 ppi density)",Octa-core 2.0 GHz Cortex-A53,"64 GB, 4 GB RAM or 16 GB, 3 GB RAM","64 GB, 4 GB RAM or 16 GB, 3 GB RAM","8 MP, AF",5 MP,"4.2, A2DP, LE",Non-removable Li-Po 4850 mAh battery,About 200 EUR
1265,Lenovo Tab 4 8,1,"2017, February",310 g (10.93 oz),"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~70.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Quad-core 1.4 GHz Cortex-A53,"16/32 GB, 2 GB RAM","16/32 GB, 2 GB RAM","5 MP, AF",2 MP,"4.0, A2DP, LE",Non-removable Li-Po 4850 mAh battery,About 170 EUR
1266,Lenovo Tab3 8 Plus,1,"2017, March",329 g (11.61 oz),"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~70.7% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~283 ppi density)",Octa-core 2.0 GHz Cortex-A53,"16 GB, 3 GB RAM","16 GB, 3 GB RAM","8 MP, AF",5 MP,"4.0, A2DP",Non-removable Li-Po 4250 mAh battery,About 170 EUR
1267,Lenovo ZUK Edge,1,"2016, December",160 g (5.64 oz),"TDDI capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~78.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),"64 GB, 4/6 GB RAM","64 GB, 4/6 GB RAM","13 MP, f/2.2, 1.34m, PDAF","8 MP, f/2.2, 1/4"", 1.12m","4.1, A2DP, LE",Non-removable Li-Ion 3100 mAh battery,About 450 EUR
1268,Lenovo A6600 Plus,1,"2016, September",142 g (5.01 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 2300 mAh battery,About 130 EUR
1269,Lenovo A6600,1,"2016, September",142 g (5.01 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 1 GB RAM","16 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 2300 mAh battery,About 110 EUR
1270,Lenovo B,1,"2016, October",144 g (5.08 oz),"TFT capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm2 (~65.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP,2 MP,"4.0, A2DP",Removable Li-Ion 2000 mAh battery,About 80 EUR
1271,Lenovo A Plus,0,"2016, September",146 g (5.15 oz),Capacitive touchscreen,"4.5 inches, 55.8 cm2 (~63.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",2 MP,"2.1, A2DP",Removable Li-Po 2000 mAh battery,About 70 EUR
1272,Lenovo P2,1,"2016, September",177 g (6.24 oz),"Super AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 2.0 GHz Cortex-A53,"64 GB, 4 GB RAM or 32 GB, 3/4 GB RAM","64 GB, 4 GB RAM or 32 GB, 3/4 GB RAM","13 MP, f/2.0, 21mm (ultrawide), 1/3"", 1.12m, PDAF","5 MP, f/2.2","4.1, A2DP, LE",Non-removable Li-Ion 5100 mAh battery,About 240 EUR
1273,Lenovo K6 Note,1,"2016, September",169 g (5.96 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3/4 GB RAM","32 GB, 3/4 GB RAM","16 MP, PDAF",8 MP,"4.2, A2DP, LE",Non-removable Li-Po 4000 mAh battery,About 250 EUR
1274,Lenovo K6 Power,1,"2016, September",145 g (5.11 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM or 16 GB, 2 GB RAM","32 GB, 3 GB RAM or 16 GB, 2 GB RAM","13 MP, PDAF",8 MP,"4.2, A2DP, LE",Non-removable Li-Po 4000 mAh battery,About 170 EUR
1275,Lenovo K6,1,"2016, September",140 g (4.94 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Octa-core 1.4 GHz Cortex-A53,"16/32 GB, 2 GB RAM","16/32 GB, 2 GB RAM","13 MP, AF",8 MP,"4.1, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 200 EUR
1276,Lenovo Yoga Tab 3 Plus,1,"2016, September",637 g (Wi-Fi)/ 644 g (3G/LTE) (1.40 lb),"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~66.9% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~299 ppi density)",Octa-core 2.0 GHz Cortex-A53 - 3G/LTE modelOcta-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53) - Wi-Fi model,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, AF",5 MP,"4.0, A2DP",Non-removable Li-Ion 9300 mAh battery,About 300 EUR
1277,Lenovo Vibe A,0,"2016, July",132 g (4.66 oz),TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~57.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM",5 MP,VGA,"2.1, A2DP",Removable Li-Po 1700 mAh battery,About 50 EUR
1278,Lenovo C2 Power,1,"2016, September",155.6 g (5.50 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","8 MP, AF",5 MP,"4.0, A2DP, LE",Removable Li-Ion 3500 mAh battery,About 170 EUR
1279,Lenovo C2,1,"2016, July",139 g (4.90 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"8/16 GB, 1 GB RAM","8/16 GB, 1 GB RAM","8 MP, 1/4"", AF",5 MP,"4.0, A2DP, LE",Removable Li-Ion 2750 mAh battery,About 200 EUR
1280,Lenovo Phab2 Plus,1,"2016, June",218 g (7.69 oz),"IPS LCD capacitive touchscreen, 16M colors","6.4 inches, 112.9 cm2 (~73.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~344 ppi density)",Octa-core 1.3 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2.0, PDAF & laser AF
2 MP, depth sensor","8 MP, f/2.2, 1/3.2"", 1.4m","4.0, A2DP",Non-removable Li-Ion 4050 mAh battery,About 250 EUR
